feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
CALVIN.PWY..Calvin.Benson.Bassham.cycle.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	age_category	senior	-0.377903235426441	0.161457001147157	952	227	0.0194605021183982	0.0950777754541321
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation..unclassified	age_category	senior	0.33868793851377	0.144721779756392	952	261	0.0194766713228211	0.0950777754541321
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri	BMI	BMI	0.0228795132261774	0.00978092548700694	952	297	0.019532326328409	0.0951884895914587
PWY.2942..L.lysine.biosynthesis.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.428101959366193	0.182986641443617	952	428	0.0195152548610732	0.0951884895914587
PWY0.1296..purine.ribonucleosides.degradation.g__Roseburia.s__Roseburia_inulinivorans	study_condition	T2D	0.381037413293526	0.162880170544512	952	306	0.0195232085043424	0.0951884895914587
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.470883144462884	0.201464636680365	952	719	0.0196311897444179	0.0956164809823727
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.624970013517263	0.267420242847791	952	387	0.0196450779910058	0.0956303403047273
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	BMI	BMI	0.0183615270454393	0.00786126991327488	952	522	0.019715108861511	0.0959173273824072
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.455155790462918	0.194909209389958	952	468	0.0197400261870463	0.095930766992043
PWY.3841..folate.transformations.II.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.306839246003603	0.131395711204831	952	225	0.0197394607452898	0.095930766992043
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.546993005777319	0.234376081547559	952	437	0.0198132439224205	0.0962325812496699
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0284975954681683	0.0122179508681322	952	298	0.0198864886515011	0.0965341881849773
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0242522330444713	0.0104013420355942	952	675	0.0199283421523884	0.0966831613667695
THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I.unclassified	age_category	senior	0.372625429025703	0.159867622350013	952	339	0.0199710814685581	0.0968362628878572
HISDEG.PWY..L.histidine.degradation.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0240974533586492	0.010354520718872	952	740	0.0201625296103678	0.0977098525046361
PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation.unclassified	study_condition	T2D	-0.381565959444709	0.163975124176764	952	698	0.0201767058322362	0.0977238660554618
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.435350896296481	0.187188421463906	952	692	0.0202430214081282	0.097935511393514
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0260974773122246	0.0112207693140189	952	401	0.0202385895332134	0.097935511393514
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.unclassified	age_category	senior	0.415260490340779	0.17862546548967	952	763	0.0202956868510915	0.0981354819265508
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.	BMI	BMI	0.0173699502837428	0.00747831504520907	952	787	0.0204059238925266	0.0986134491681253
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.472196403062039	0.203412092904619	952	389	0.0204779039088659	0.0989061058844277
PWY.7663..gondoate.biosynthesis..anaerobic..g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.517374823251642	0.222979289154245	952	426	0.020537362004292	0.099027591846976
HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.389775281993791	0.167983489856431	952	419	0.0205353512732324	0.099027591846976
PWY.5913..TCA.cycle.VI..obligate.autotrophs..unclassified	age_category	senior	0.440996223530748	0.190047314738838	952	399	0.0205279722600654	0.099027591846976
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Gemmiger.s__Gemmiger_formicilis	study_condition	T2D	-0.517358015741464	0.223002314682011	952	347	0.0205544715594086	0.0990549380659313
VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0256038769452996	0.0110394416034896	952	754	0.0205902558731618	0.0991722001454846
PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.416496470038115	0.179615394302775	952	771	0.0206166768076474	0.0992442585626608
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Alistipes.s__Alistipes_putredinis	gender	male	-0.391024366821498	0.168655636331392	952	418	0.0206355374297346	0.0992798634119455
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.30044214402907	0.129607770248397	952	221	0.0206568403766268	0.0992863023596754
PWY.5484..glycolysis.II..from.fructose.6.phosphate..unclassified	age_category	senior	0.437258680897028	0.18863714773679	952	743	0.0206622580362874	0.0992863023596754
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0247579673964984	0.0106815601940515	952	304	0.0206712705721126	0.0992863023596754
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.415845782338002	0.17955533785945	952	736	0.0207723891445083	0.0997166795961428
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast..g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0212567183342885	0.00918027870625525	952	513	0.0207997876007998	0.0997928867717045
PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate..g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0179584839698019	0.00775824723025817	952	575	0.0208391309176957	0.0999262866817525
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration..unclassified	gender	male	0.280579039000973	0.121264683306523	952	433	0.0208934650040144	0.100131381812266
PWY.6143..CMP.pseudaminate.biosynthesis	BMI	BMI	-0.017016082840594	0.00735995788247038	952	213	0.0209924973439062	0.100550346791055
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	study_condition	T2D	-0.114000392144611	0.049324880977271	952	940	0.0210349515126418	0.100697998949407
PWY.5104..L.isoleucine.biosynthesis.IV	BMI	BMI	0.0160944778223046	0.00696605859017752	952	869	0.0210794077650194	0.100855066986226
PWY.5686..UMP.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.334638144684422	0.144889635370768	952	246	0.0211242597340254	0.101013853835814
PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0248647180399883	0.0107681209479726	952	636	0.021152247450021	0.101087891679217
PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.562609053105434	0.243668667104704	952	388	0.0211630886390786	0.101087891679217
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia..g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0237755946463599	0.0103003521816289	952	648	0.021200964744038	0.101157220211223
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0211623941335523	0.00916761732579207	952	733	0.0211923576787462	0.101157220211223
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	study_condition	T2D	0.518481839467454	0.224687898700622	952	631	0.0212382150597085	0.101279153313368
HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	BMI	BMI	0.0182723971531127	0.00791946551413969	952	787	0.0212543272203709	0.101300205684321
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Escherichia.s__Escherichia_coli	gender	male	0.575227410168504	0.249532592085227	952	248	0.0213697040227622	0.101794079668383
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.424386714670845	0.184134077861293	952	735	0.0213949869420046	0.101858486485849
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0245304039467706	0.0106500775837619	952	305	0.0214774378218547	0.10219484150399
PWY.3841..folate.transformations.II.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.602381316826772	0.261564878721014	952	523	0.0214953716900314	0.102224008146992
SO4ASSIM.PWY..sulfate.reduction.I..assimilatory..unclassified	age_category	senior	0.363193257432572	0.157774019772592	952	313	0.0215522945609214	0.102438458231383
PWY.2942..L.lysine.biosynthesis.III.unclassified	study_condition	T2D	-0.287915435045354	0.125096299913613	952	879	0.0215768638732728	0.102498980330522
PWY.6700..queuosine.biosynthesis.g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.392142031424181	0.170451717698598	952	346	0.0216305357892353	0.102697609613365
PWY.2942..L.lysine.biosynthesis.III.g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.293379221881186	0.127545346023132	952	217	0.0216538043782051	0.102751751186442
METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis	BMI	BMI	0.0174712336861951	0.00760234055887455	952	787	0.0217710484984594	0.10325152245162
ANAEROFRUCAT.PWY..homolactic.fermentation.unclassified	BMI	BMI	-0.016497661669094	0.00718265390669934	952	626	0.0218433400273524	0.103481030982971
GLUCONEO.PWY..gluconeogenesis.I.unclassified	study_condition	T2D	0.421046686490244	0.183299014727363	952	581	0.0218334395610106	0.103481030982971
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0189606373314843	0.00825607184371212	952	333	0.0218609191039948	0.103507686954945
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.547041501452618	0.238238859969453	952	583	0.0218826988269257	0.103554192262938
COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.488072567428773	0.212670016218844	952	732	0.0219524348237658	0.103827463448286
LACTOSECAT.PWY..lactose.and.galactose.degradation.I.unclassified	study_condition	T2D	0.277398658894732	0.120961566457229	952	270	0.0220502748478418	0.104233286125715
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.33638794928811	0.146906797214936	952	214	0.0222518064102751	0.104966210015883
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0248628030874612	0.010858205680427	952	718	0.0222538061881248	0.104966210015883
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.52218979158715	0.228001849543568	952	290	0.022223731883218	0.104966210015883
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Roseburia.s__Roseburia_inulinivorans	study_condition	T2D	0.452042010812569	0.197408389297337	952	274	0.0222473068550202	0.104966210015883
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0211239163323616	0.00922883493104956	952	673	0.0223043517667431	0.105147352367989
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Roseburia.s__Roseburia_inulinivorans	age_category	senior	-0.346438941291147	0.151418871454407	952	210	0.0223600298553943	0.105352480167418
PWY.6897..thiamin.salvage.II.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0259238032703851	0.0113518776594142	952	655	0.0226123508736129	0.1064833923684
PWY66.399..gluconeogenesis.III.unclassified	age_category	senior	0.3396471289547	0.148782460537653	952	325	0.0226604624525248	0.106651959151557
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.426661757516485	0.187025571201851	952	636	0.0227518715218996	0.10702401269943
PWY.6737..starch.degradation.V.unclassified	study_condition	T2D	-0.260063113170075	0.114011411816029	952	906	0.0227681865224873	0.107042614161097
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.	study_condition	T2D	-0.115127744028241	0.0505128425262084	952	940	0.0228782954225658	0.107501919891166
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.269307377787633	0.118242650929642	952	194	0.02297365182978	0.107891445144195
PWY.2723..trehalose.degradation.V	BMI	BMI	-0.0195057735224635	0.00856589507350438	952	492	0.0229999364835795	0.107956341435121
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	BMI	BMI	0.0114879115127743	0.00505364632525248	952	195	0.0232378258464445	0.10901385256241
ANAEROFRUCAT.PWY..homolactic.fermentation	study_condition	T2D	0.101868069881245	0.0448544790205015	952	931	0.0233659557936821	0.109555591322841
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Roseburia.s__Roseburia_inulinivorans	age_category	senior	-0.404739192485664	0.178273953690457	952	228	0.0234120331029931	0.109712233047576
PWY.5103..L.isoleucine.biosynthesis.III.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.416930878307332	0.183733308426209	952	735	0.0234793088578831	0.109967990648603
PANTO.PWY..phosphopantothenate.biosynthesis.I	BMI	BMI	0.00290638791938312	0.00128134948737593	952	947	0.023540006337989	0.110192678317289
HISTSYN.PWY..L.histidine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	BMI	BMI	-0.0175318295406358	0.00773459836301387	952	644	0.0236348554258066	0.110576903288755
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast..g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.411293259757484	0.181640802689379	952	513	0.0237797306055505	0.111194636632866
GLYCOCAT.PWY..glycogen.degradation.I..bacterial.	BMI	BMI	-0.0188377902877207	0.00832262953893511	952	495	0.0238340737177186	0.111388601400671
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.634937611145446	0.28063875527184	952	428	0.023894055119127	0.111608693274887
PWY.6151..S.adenosyl.L.methionine.cycle.I.unclassified	study_condition	T2D	-0.296985502148479	0.131325289507998	952	903	0.0239575501999708	0.111844951337869
PWY.6731..starch.degradation.III	BMI	BMI	-0.0193468329248345	0.008557415298799	952	487	0.0239962523077548	0.11196527208252
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.464663286195681	0.205642097395996	952	679	0.0240743444994934	0.112269156362742
PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	study_condition	T2D	0.493206700407573	0.218371955129454	952	668	0.0241374267198977	0.112347433042706
PWY.6609..adenine.and.adenosine.salvage.III.g__Gemmiger.s__Gemmiger_formicilis	study_condition	T2D	-0.351213647724216	0.155494512601911	952	299	0.0241295572195794	0.112347433042706
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus	study_condition	T2D	0.441939954171113	0.195680870757126	952	512	0.0241430222739579	0.112347433042706
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Roseburia.s__Roseburia_inulinivorans	age_category	senior	-0.371530819858317	0.16448771086683	952	228	0.0241279085309886	0.112347433042706
PWY0.1296..purine.ribonucleosides.degradation.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0258349856510897	0.01144815703585	952	326	0.0242544765431255	0.112805460184461
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0237371777767382	0.0105200753913458	952	722	0.0242748412858337	0.112839573556264
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.442556403596079	0.196179084806029	952	687	0.0243056330834825	0.112922093617467
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis	gender	male	-0.182716199498752	0.081017950229587	952	940	0.0243448940698979	0.113043851284352
PWY.6151..S.adenosyl.L.methionine.cycle.I	BMI	BMI	0.00375463389696296	0.00166647221186118	952	951	0.0244845765660953	0.113509867806416
PWY.6936..seleno.amino.acid.biosynthesis.g__Bacteroides.s__Bacteroides_dorei	BMI	BMI	-0.0218400014558989	0.00969211065584085	952	399	0.0244633142334729	0.113509867806416
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis_CAG_67	BMI	BMI	-0.0152685873180285	0.00677642442114365	952	320	0.0244751423744672	0.113509867806416
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.406663285698719	0.180589946427527	952	661	0.024559556273019	0.113796552875519
COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.412240805739997	0.183187448898963	952	616	0.0246538277798364	0.114172271964376
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis	gender	male	-0.364059019262797	0.16197631243387	952	204	0.0248307601116703	0.114930188437768
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0264276615173254	0.0117695728699187	952	286	0.0249710334427014	0.115517708127027
COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis.unclassified	gender	male	0.258309739440661	0.115073537541038	952	334	0.0250152355173635	0.115660405542108
PWY.7234..inosine.5..phosphate.biosynthesis.III.g__Alistipes.s__Alistipes_finegoldii	study_condition	T2D	0.321834756180187	0.143387491013001	952	231	0.0250297817129946	0.11566590695546
COA.PWY..coenzyme.A.biosynthesis.I.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0307384821542132	0.0136998449535752	952	363	0.0250814654959021	0.115842928637073
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli..g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.446944774366634	0.199291052992914	952	531	0.0251485374528776	0.116090796557527
COA.PWY..coenzyme.A.biosynthesis.I.g__Gemmiger.s__Gemmiger_formicilis	study_condition	T2D	-0.445167253498586	0.198603851044588	952	286	0.0252257258660791	0.116373736058594
