"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.777030445581161,3.49891567908309e-193,1.44894869519484e-191
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Parabacteroides.s__Parabacteroides_distasonis",0.15970146043115,7.31322884777751e-07,2.96199271318831e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY0.1296..purine.ribonucleosides.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0950401338955845,0.00333322902908361,0.00724499178562955
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.164028236240877,3.60214067476479e-07,1.51931956562244e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",0.164028236240877,3.60214067476479e-07,1.51931956562244e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Parabacteroides.s__Parabacteroides_distasonis",0.166290922370418,2.46884791565495e-07,1.06372376143648e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Parabacteroides.s__Parabacteroides_distasonis",0.158762533505913,8.50706142917741e-07,3.42028169243251e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0951670842935905,0.00329116109237808,0.00716038761363832
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0787232049469938,0.0151177869340679,0.0280367629237304
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.880302852963944,6.54954989036102e-310,7.69931280982375e-308
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.5686..UMP.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0912165531100856,0.00485323768741197,0.010171479629898
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.174782920111572,5.71216638439985e-08,2.68527821698013e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.5676..acetyl.CoA.fermentation.to.butanoate.II",0.128998987101745,6.56128250214899e-05,0.000197968419393371
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",0.182781777337851,1.34578559064236e-08,6.76643467083178e-08
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.857379004765334,2.78307189281426e-276,2.43799773841196e-274
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","COA.PWY..coenzyme.A.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0958201479250829,0.00308228677542023,0.0067608459534046
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6609..adenine.and.adenosine.salvage.III.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0938957461966784,0.00373510317937846,0.00801711803880962
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.5686..UMP.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.172883038008934,7.97568072543432e-08,3.68190723329462e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Eubacterium.s__Eubacterium_eligens",-0.0855439790201158,0.00827127991528334,0.0163673969739767
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0873672497265274,0.00699063559095474,0.014126247211133
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.101452282527086,0.00172301945249893,0.00398516596140937
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.2723..trehalose.degradation.V.unclassified",0.0909977847200497,0.00495671358182935,0.0103740268980603
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWYG.321..mycolate.biosynthesis.unclassified",0.0759584001641954,0.0190799058982496,0.0345512786098197
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6305..putrescine.biosynthesis.IV.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0831596373022009,0.0102604795709022,0.0198130773909929
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",0.878199317194649,1.51408849130904e-306,1.70297570371247e-304
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",0.878199317194649,1.51408849130904e-306,1.70297570371247e-304
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PENTOSE.P.PWY..pentose.phosphate.pathway.g__Parabacteroides.s__Parabacteroides_distasonis",0.176606826549807,4.13176166039946e-08,1.973907425646e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","GLUTORN.PWY..L.ornithine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0963216546533763,0.00293015931329414,0.00646288036082934
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.096940026451306,0.00275201223333875,0.00611741062628588
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.096940026451306,0.00275201223333875,0.00611741062628588
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.810810208008365,3.31023176174064e-223,1.72824449658098e-221
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","COA.PWY..coenzyme.A.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.164765006573001,3.18700091517223e-07,1.35615001577191e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0741410704642013,0.0221532981186775,0.0395314117148588
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6608..guanosine.nucleotides.degradation.III",0.169968044445567,1.32162685431139e-07,5.91679678437541e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.17439091028031,6.1212832212148e-08,2.86503728676483e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.180277562018305,2.13097919546354e-08,1.05226482169488e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Parabacteroides.s__Parabacteroides_distasonis",0.162733819617266,4.46085592181367e-07,1.85573643267961e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Bacteroides.s__Bacteroides_fragilis",0.794735755680173,3.24743132981835e-208,1.51721657078513e-206
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.1042..glycolysis.IV..plant.cytosol..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0958871994903504,0.00306153914428373,0.00672424117020177
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","TRNA.CHARGING.PWY..tRNA.charging.g__Parabacteroides.s__Parabacteroides_distasonis",0.172656031087351,8.29818180787845e-08,3.82110615924572e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.166073682716964,2.56060705464683e-07,1.10065631381741e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.820691772407141,3.72366458768487e-233,2.12692452828232e-231
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","FUCCAT.PWY..fucose.degradation.unclassified",0.105561857209477,0.00110669567337939,0.00266100578841987
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.unclassified",-0.181644591109319,1.65944579229357e-08,8.26592722290352e-08
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I.unclassified",0.0784175646224481,0.0155169569777294,0.0287098368289203
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.754513359482595,5.92393183291324e-176,2.1631254895293e-174
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.158115412962781,9.43667861468176e-07,3.76578451682252e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",0.118206245866622,0.000256957078681331,0.0006985996613925
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.867665833172403,1.36698414447346e-290,1.39149821767882e-288
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.857765756649857,8.45500166492943e-277,7.51505294325264e-275
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae",-0.114843066585484,0.00038446661819696,0.00101262883061099
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PPGPPMET.PWY..ppGpp.biosynthesis",0.085923680434178,0.00798849362952545,0.0158733197844693
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0726742935561133,0.0249388652207485,0.043925670680257
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","HISTSYN.PWY..L.histidine.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.157078715829016,1.11326193649192e-06,4.3963471488555e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","TRNA.CHARGING.PWY..tRNA.charging.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0786612459702694,0.0151979685958604,0.02817972787068
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.866149918288623,2.08293281006114e-288,2.04049025441527e-286
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.866149918288623,2.08293281006114e-288,2.04049025441527e-286
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.3841..folate.transformations.II.g__Barnesiella.s__Barnesiella_intestinihominis",0.0881437883810769,0.00650144200494781,0.0132479059239716
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae",-0.0862882322298094,0.00772515609267823,0.0154257610043496
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.819475941120363,6.7278017408425e-232,3.78355788641639e-230
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_caccae",-0.0901158814221535,0.00539435004118333,0.0112011911225529
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I",0.313603013691333,3.5996627165531e-23,4.35810327962219e-22
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast..g__Bacteroides.s__Bacteroides_uniformis_CAG_3",0.186087564806127,7.26446393325453e-09,3.74337662126218e-08
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Bacteroides.s__Bacteroides_fragilis",0.757415930180926,4.5529051539565e-178,1.67592898606548e-176
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis",0.195966751928715,1.07585839928763e-09,6.01879517759284e-09
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.4041...gamma..glutamyl.cycle",0.13586886107763,2.59727074853923e-05,8.41331027717925e-05
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6700..queuosine.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.167170307372177,2.12877240723263e-07,9.25736564013979e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae",-0.0952081825869709,0.00327764604684406,0.00713353901332366
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.187234505126772,5.85004244321058e-09,3.04901668643421e-08
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.unclassified",0.079653091302533,0.0139583270957187,0.0261258015419712
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_caccae",-0.120390003317323,0.000196680560323113,0.00054738299826599
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae",-0.0908803460954222,0.00501307914357571,0.0104787558879308
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.171710045515653,9.78314800139493e-08,4.45981335335044e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6892..thiazole.biosynthesis.I..E..coli..g__Bacteroides.s__Bacteroides_caccae",-0.078842373205706,0.0149646153642472,0.0278036358266491
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.217201116370457,1.25397137659026e-11,8.00862686745569e-11
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage",0.32287058300597,1.54844004466122e-24,2.03712101471278e-23
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","P108.PWY..pyruvate.fermentation.to.propanoate.I",0.155383111888144,1.45546004696761e-06,5.6631432137912e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","HISDEG.PWY..L.histidine.degradation.I.unclassified",-0.151113515936582,2.82258777862477e-06,1.05563160743682e-05
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0721463938356685,0.0260130145346312,0.045565822482225
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.809572003732234,5.3105002732489e-222,2.75676995666291e-220
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate..g__Parabacteroides.s__Parabacteroides_distasonis",0.183452281138173,1.18866233049263e-08,5.99297629327789e-08
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Parabacteroides.s__Parabacteroides_distasonis",0.161674380019002,5.30736149725848e-07,2.18790574302142e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","TRNA.CHARGING.PWY..tRNA.charging.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.233278815478038,3.12171220818575e-13,2.21411904030177e-12
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis",0.179059365630652,2.65871079145872e-08,1.29947342626527e-07
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.818433514361959,7.90652044882269e-231,4.40564859626906e-229
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol",0.15650540092864,1.21925233271661e-06,4.78896243898024e-06
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.5973..cis.vaccenate.biosynthesis.g__Bacteroides.s__Bacteroides_caccae",-0.115934766971096,0.000337721195386907,0.000898600744910169
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis",0.187913184315078,5.14318924926758e-09,2.69836024505916e-08
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_uniformis",0.187913184315078,5.14318924926758e-09,2.69836024505916e-08
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis",0.119558763322251,0.000217863264846249,0.000600194519014741
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.822398586101454,6.17039847579962e-235,3.56923271833476e-233
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6572..chondroitin.sulfate.degradation.I..bacterial.",0.214061567210754,2.49622333479201e-11,1.56408821813085e-10
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.5973..cis.vaccenate.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.759667934078103,9.93494384023417e-180,3.71713781751349e-178
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae",-0.098262735342844,0.00240366620799082,0.0054157539230618
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.777933947446573,6.46661097991906e-194,2.69629562162712e-192
"UNINTEGRATED.g__Bacteroides.s__Bacteroides_fragilis_CAG_47","PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis",0.190879745668734,2.9130355815419e-09,1.56897491372377e-08
