"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.108891686284289,0.000764339087768479,0.0018943175351237
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_uniformis_CAG_3",-0.00490156032399068,0.879946220398538,0.909340975605816
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6",-0.105854293868395,0.0010717402573967,0.00258514419248416
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..unclassified",0.381781724767248,2.13611584718046e-34,3.68930491483177e-33
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5030..L.histidine.degradation.III.g__Bacteroides.s__Bacteroides_fragilis",-0.0686649013318767,0.0341464435119779,0.0581805075025014
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis",-0.0309584294928129,0.339992273436028,0.428127105340558
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.g__Dialister.s__Dialister_invisus_CAG_218",0.0019699009251335,0.951597727718202,0.96376311471032
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Akkermansia.s__Akkermansia_muciniphila",0.0771431994185602,0.0172827906675523,0.0316428585966109
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis",0.0714899448304799,0.0274042408664118,0.0477419134550999
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast.",-0.0555648850486171,0.0866209531252693,0.13333787166474
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus",-0.103201911600171,0.00142974954669336,0.00336364964367975
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5686..UMP.biosynthesis.g__Bacteroides.s__Bacteroides_caccae",0.0347378817149758,0.284288663838879,0.368711206762632
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus",-0.0956910799770966,0.00312258475923679,0.00683853568486221
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.0592919481588596,0.0674552556422718,0.107027360941992
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Gemmiger.s__Gemmiger_formicilis",0.210359500607566,5.54570285611205e-11,3.39886484161513e-10
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis",0.259685427126833,3.88743596052709e-16,3.2869127905691e-15
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7234..inosine.5..phosphate.biosynthesis.III",0.0254106605481332,0.43355105181825,0.522814938132385
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Roseburia.s__Roseburia_inulinivorans_CAG_15",0.125967181347541,9.73591960279718e-05,0.000285527428106498
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia..g__Bacteroides.s__Bacteroides_vulgatus",-0.0743439471997745,0.0217901210031591,0.0389443643745524
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Dialister.s__Dialister_invisus",0.00875716638950495,0.78727707878369,0.836441729009773
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Bacteroides.s__Bacteroides_caccae",0.0652355455844192,0.0441873449213508,0.0733343302497435
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Roseburia.s__Roseburia_inulinivorans_CAG_15",0.108669998474923,0.00078365725082349,0.00193929359870363
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.2942..L.lysine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens_CAG_72",0.208745321387717,7.81852270059811e-11,4.7502935020873e-10
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Roseburia.s__Roseburia_inulinivorans",0.0917339697102522,0.00461622568797852,0.00972958337312397
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Bacteroides.s__Bacteroides_ovatus",-0.0842516311289036,0.00930197689602723,0.0181701673480395
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.295171599954041,1.35931599402998e-20,1.46297086398229e-19
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.0666374730031953,0.0398162986871545,0.0667856741580264
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus",-0.0639110203229398,0.0486818812915715,0.0799488561526565
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_uniformis",-0.0513300518917799,0.113484022723361,0.16942174338733
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..unclassified",0.185045892164622,8.83296759943511e-09,4.50071316077481e-08
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.2942..L.lysine.biosynthesis.III.g__Dialister.s__Dialister_invisus",0.0184262834311418,0.570147032834875,0.65120347804703
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5097..L.lysine.biosynthesis.VI.g__Dialister.s__Dialister_invisus_CAG_218",0.00314766870830074,0.922732447403589,0.942174722563227
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Roseburia.s__Roseburia_inulinivorans",0.0941959240818511,0.00362564100160829,0.00780884216197454
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation.g__Roseburia.s__Roseburia_inulinivorans_CAG_15",0.0953241823829805,0.00323977173609303,0.00706291945481588
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate..g__Dialister.s__Dialister_invisus_CAG_218",0.0112672533542503,0.728441284920022,0.789022033796678
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",-0.131424058703296,4.75508689263225e-05,0.000146801826958069
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6",-0.0687152448409561,0.0340149092921857,0.0579780787851183
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","COA.PWY..coenzyme.A.biosynthesis.I.unclassified",0.345821804993446,3.94037336911441e-28,5.81827740345492e-27
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.0790199891354281,0.0147388522035688,0.027422199928893
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.g__Bacteroides.s__Bacteroides_caccae",0.0381381572084713,0.239748615220476,0.319752563162955
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis",0.0743110614995716,0.0218486372499012,0.0390326038292256
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Roseburia.s__Roseburia_inulinivorans",0.0951030411698361,0.00331232252374583,0.00720298707544728
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate..unclassified",0.139116439645848,1.64967453775949e-05,5.50626850201789e-05
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Parabacteroides.s__Parabacteroides_distasonis",-0.057173439535834,0.077869721751157,0.121446905762889
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.109478946779064,0.000715277497738699,0.00178413022399683
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","GLUTORN.PWY..L.ornithine.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis",0.183568503021798,1.16330166812963e-08,5.86998606895319e-08
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6609..adenine.and.adenosine.salvage.III.g__Barnesiella.s__Barnesiella_intestinihominis",0.0771148079782342,0.0173240580755669,0.0317120416109006
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6737..starch.degradation.V.g__Bacteroides.s__Bacteroides_uniformis",-0.0300326450957806,0.35463646764327,0.443350331178595
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY0.1296..purine.ribonucleosides.degradation.unclassified",0.401738703591167,3.13847255746052e-38,6.09010739824154e-37
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.unclassified",0.213039083737117,3.11650832158924e-11,1.93940908906002e-10
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans_CAG_15",0.189666896270666,3.67926427972748e-09,1.95794025820428e-08
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.0495363039426082,0.126674645893136,0.186486121258692
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Roseburia.s__Roseburia_inulinivorans",0.173014385523368,7.79464992591747e-08,3.6065595810092e-07
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate..g__Bacteroides.s__Bacteroides_vulgatus",-0.0962199445539328,0.00296044751836688,0.00652107280369475
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis",-0.0528498798228268,0.10317484297055,0.155766742378523
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Bacteroides.s__Bacteroides_vulgatus",-0.0835386466164492,0.00991829086042577,0.019233841822884
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6609..adenine.and.adenosine.salvage.III.g__Gemmiger.s__Gemmiger_formicilis",0.198114842666671,7.00753697184518e-10,3.98391048873607e-09
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5103..L.isoleucine.biosynthesis.III.g__Akkermansia.s__Akkermansia_muciniphila",0.101058541580321,0.00179621098045029,0.00413921339000693
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila",0.10119613804094,0.00177031528205356,0.00408677495936881
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6",-0.0953043152237091,0.00324623004082769,0.00707445970265773
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6",-0.0953043152237091,0.00324623004082769,0.00707445970265773
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5097..L.lysine.biosynthesis.VI.g__Barnesiella.s__Barnesiella_intestinihominis",0.0552941026747307,0.0881692710642627,0.135515165589366
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii",0.0668189777059109,0.0392781200709758,0.0659801443544989
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Alistipes.s__Alistipes_finegoldii",0.0668189777059109,0.0392781200709758,0.0659801443544989
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Akkermansia.s__Akkermansia_muciniphila",0.101491272179035,0.00171592280927497,0.00397127264166128
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.271370484092471,1.56246723041327e-17,1.43063896509348e-16
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","TRNA.CHARGING.PWY..tRNA.charging.g__Bacteroides.s__Bacteroides_ovatus",-0.0768413822513003,0.0177259238781527,0.0323598896887907
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.2942..L.lysine.biosynthesis.III.g__Dialister.s__Dialister_invisus_CAG_218",0.000316358270720733,0.992222143941393,0.994678679839135
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis",-0.0437143224821568,0.177769171215898,0.248418749039411
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5686..UMP.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis",0.197941421896793,7.25562404609727e-10,4.11468178474754e-09
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6897..thiamin.salvage.II.g__Dialister.s__Dialister_invisus",0.0124252497610453,0.701804344574842,0.767838174762711
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6168..flavin.biosynthesis.III..fungi..g__Lachnospira.s__Lachnospira_pectinoschiza",0.0999942871617062,0.00200855224848942,0.0045884942978593
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","TRNA.CHARGING.PWY..tRNA.charging.g__Gemmiger.s__Gemmiger_formicilis",0.277130089004912,3.02147973263871e-18,2.89912491882096e-17
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans",0.184065690984816,1.06061244756269e-08,5.37115603308497e-08
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Dialister.s__Dialister_invisus",0.00680622986491035,0.833878937215403,0.87292721741747
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..g__Gemmiger.s__Gemmiger_formicilis",0.182482116722683,1.42235436097828e-08,7.13369634224752e-08
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","NAGLIPASYN.PWY..lipid.IVA.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis",-0.0521577607448999,0.10777344757922,0.161984656301326
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Gemmiger.s__Gemmiger_formicilis",0.182440882234361,1.43321574043549e-08,7.18421568266164e-08
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.5686..UMP.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans_CAG_15",0.153227769749221,2.03790145910409e-06,7.76183162339791e-06
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.3841..folate.transformations.II.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.0468117176569283,0.148951289544399,0.213840847449341
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Dialister.s__Dialister_invisus",0.0114132415025488,0.725064294139169,0.786519530245142
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",0.15978926074148,7.21022446995433e-07,2.92274749871052e-06
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6",-0.116318697932666,0.000322584376852967,0.000861343776470972
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.unclassified",0.106685873742511,0.000977835634614063,0.00237688675270849
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III.unclassified",0.26027029334873,3.32225896062933e-16,2.82873273465547e-15
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.260996679494936,2.73184191750201e-16,2.33694326661052e-15
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Dialister.s__Dialister_invisus_CAG_218",0.00487256124671893,0.880651165275669,0.909708310135947
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6936..seleno.amino.acid.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6",-0.0969861801094471,0.00273912035101027,0.00609395749887157
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..unclassified",0.425922865854012,3.07668051664148e-43,6.47346370597279e-42
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_caccae",0.0570316031345966,0.0786112819218421,0.122435778091964
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.128519998757065,6.98745305890453e-05,0.000210096340241418
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.0899402796374525,0.00548554081804857,0.0113724017801414
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","COA.PWY..coenzyme.A.biosynthesis.I.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans",0.11416765035173,0.000416340092597004,0.00108699424376129
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.3841..folate.transformations.II.g__Dialister.s__Dialister_invisus",0.0129719961665255,0.689351423313753,0.757077468760164
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Roseburia.s__Roseburia_inulinivorans_CAG_15",0.142769393155167,9.78090584337792e-06,3.37086978195932e-05
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.unclassified",0.201487074668793,3.54025137631155e-10,2.05960792872838e-09
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6527..stachyose.degradation.g__Roseburia.s__Roseburia_inulinivorans_CAG_15",0.1025715721304,0.00152965459555359,0.0035811173564926
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron",-0.0988722036803433,0.0022571405549783,0.00511216383496079
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Dialister.s__Dialister_invisus",0.0251673881886326,0.437967631053674,0.527163971821178
"UNINTEGRATED.g__Roseburia.s__Roseburia_hominis","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.unclassified",0.387675106538477,1.67906597685405e-35,2.99064136503007e-34
