"feature","pathway","species","category","direction","log2FC","FDR","importance_score"
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_vestibularis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_vestibularis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_infantis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_infantis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_rogosae","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Veillonella.s__Veillonella_rogosae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_pittmaniae","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Haemophilus.s__Haemophilus_pittmaniae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_oralis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_oralis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_vestibularis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_vestibularis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_infantis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_infantis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_aerogenes","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Klebsiella.s__Klebsiella_aerogenes","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_aerogenes","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Klebsiella.s__Klebsiella_aerogenes","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_pasteurianus","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_pasteurianus","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_pasteurianus","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Streptococcus.s__Streptococcus_pasteurianus","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Tyzzerella.s__Tyzzerella_nexilis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Tyzzerella.s__Tyzzerella_nexilis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Intestinibacter.s__Intestinibacter_bartlettii","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Intestinibacter.s__Intestinibacter_bartlettii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Holdemania.s__Holdemania_filiformis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Holdemania.s__Holdemania_filiformis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Absiella.s__Absiella_dolichum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Absiella.s__Absiella_dolichum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_symbiosum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Clostridium_symbiosum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Tyzzerella.s__Tyzzerella_nexilis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Tyzzerella.s__Tyzzerella_nexilis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Intestinibacter.s__Intestinibacter_bartlettii","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Intestinibacter.s__Intestinibacter_bartlettii","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Holdemania.s__Holdemania_filiformis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Holdemania.s__Holdemania_filiformis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Absiella.s__Absiella_dolichum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Absiella.s__Absiella_dolichum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_symbiosum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Clostridium_symbiosum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_485","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_sp_CAG_485","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_faecichinchillae","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_faecichinchillae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_485","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_sp_CAG_485","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_faecichinchillae","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_faecichinchillae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_924","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_sp_CAG_924","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_924","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_sp_CAG_924","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_fermentum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Lactobacillus.s__Lactobacillus_fermentum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Dorea.s__Dorea_longicatena","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Dorea.s__Dorea_longicatena","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lactobacillus.s__Lactobacillus_fermentum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Lactobacillus.s__Lactobacillus_fermentum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Dorea.s__Dorea_longicatena","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Dorea.s__Dorea_longicatena","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_1320","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_sp_CAG_1320","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_43_108","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_sp_43_108","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_CAG_462","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_sp_CAG_462","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_disporicum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Clostridium.s__Clostridium_disporicum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_paraputrificum","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Clostridium.s__Clostridium_paraputrificum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_sp_CAG_1320","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Prevotella.s__Prevotella_sp_CAG_1320","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_43_108","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_sp_43_108","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_CAG_462","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Bacteroides.s__Bacteroides_sp_CAG_462","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_disporicum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Clostridium.s__Clostridium_disporicum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_paraputrificum","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Clostridium.s__Clostridium_paraputrificum","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_marmotae","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Escherichia.s__Escherichia_marmotae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_marmotae","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Escherichia.s__Escherichia_marmotae","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_michiganensis","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Klebsiella.s__Klebsiella_michiganensis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Alloscardovia.s__Alloscardovia_omnicolens","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Alloscardovia.s__Alloscardovia_omnicolens","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_michiganensis","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Klebsiella.s__Klebsiella_michiganensis","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Alloscardovia.s__Alloscardovia_omnicolens","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Alloscardovia.s__Alloscardovia_omnicolens","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Raoultella.s__Raoultella_ornithinolytica","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Raoultella.s__Raoultella_ornithinolytica","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Raoultella.s__Raoultella_ornithinolytica","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Raoultella.s__Raoultella_ornithinolytica","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Lachnoclostridium_sp_An14","PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Lachnoclostridium_sp_An14","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Lachnoclostridium_sp_An14","PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II","g__Lachnoclostridium.s__Lachnoclostridium_sp_An14","Nucleotide metabolism","T2D_enriched",0.114903705875864,5.97444160760092e-05,0.485319090355386
